"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","track_added_at","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"69","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Kiss and Make Up","13hvHEstJ4sNbzdroPrPI3","Dua Lipa","Dua Lipa (Complete Edition)","https://i.scdn.co/image/a59ba61362a7301facba81a94c9cb1d9d4496b3a",1970-01-01,0.675,0.729,"G#",-4.383,"major",0.146,0.0557,0,0.189,0.63,99.986,190560,4,"G# major"
"70","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Bad Liar","2RSHsoi04658QL5xgQVov3","Imagine Dragons","Origins (Deluxe)","https://i.scdn.co/image/6ac2ed0481154149e2ca501b5dcbe3c1ac937c43",1970-01-01,0.383,0.637,"D#",-6.993,"major",0.0703,0.0722,0,0.368,0.0827,177.913,260773,4,"D# major"
"71","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nhung Ke Mong Mo","7fFvPlrcO79gXfErRuqaoC","Noo Phuoc Thinh","Nhung Ke Mong Mo","https://i.scdn.co/image/c017aebfc72c918b5b66ecc8283ba034bc1090cb",1970-01-01,0.468,0.562,"A#",-6.102,"major",0.033,0.326,0,0.0986,0.474,139.769,253776,4,"A# major"
"72","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nguoi Hay Quen Em DI","6XJsQ5nqCu8RUv9pv1iz1x","My Tam","Tam 9","https://i.scdn.co/image/79f14479a63b7615e0cc0f36d1d5c0183fb5952a",1970-01-01,0.778,0.623,"D",-6.574,"minor",0.0353,0.748,0,0.0819,0.44,112.021,232482,4,"D minor"
"73","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Saturday Nights","5kfNriitmkNE8mUbZ7gbq8","Khalid","Suncity","https://i.scdn.co/image/745289626882a42ef6e89ccc2ea06110518fb23c",1970-01-01,0.551,0.44,"A#",-8.559,"major",0.0985,0.606,3.02e-05,0.11,0.341,167.923,210667,4,"A# major"
"74","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Eastside (with Halsey & Khalid)","7FGq80cy8juXBCD2nrqdWU","benny blanco","FRIENDS KEEP SECRETS","https://i.scdn.co/image/f3420e21041cf842dca37865ce02585c790a0f63",1970-01-01,0.632,0.686,"F#",-7.665,"minor",0.243,0.549,0,0.2,0.329,89.949,170770,4,"F# minor"
"75","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ruin My Life","5tAa8Uaqr4VvA3693mbIhU","Zara Larsson","Ruin My Life","https://i.scdn.co/image/8b27a24ee5d5d0ba7c172508718cf10941226535",1970-01-01,0.665,0.699,"B",-5.265,"major",0.0578,0.423,0,0.0969,0.585,124.896,190932,4,"B major"
"76","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","L<U+1EA1> Lùng","1ayp8veQBb6NRZepn7ENm6","Vu.","L<U+1EA1> Lùng","https://i.scdn.co/image/aa9fe040a68ae01e5c913bdbd3f06d0e72f0ccb9",1970-01-01,0.612,0.212,"C",-9.857,"major",0.0336,0.958,0.00181,0.131,0.223,126.224,261590,4,"C major"
"77","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","N<U+1EBF>n Và Hoa","3zzyygDizZyE08d1yT9sXd","Rhymastic","N<U+1EBF>n Và Hoa","https://i.scdn.co/image/65df4d5db2d1310459399e0089d4dd594ece75b7",1970-01-01,0.786,0.65,"F",-6.774,"minor",0.0659,0.229,8.6e-05,0.1,0.407,120.021,166000,4,"F minor"
"78","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Shallow","2VxeLyX666F8uXCJ0dZF8B","Lady Gaga","A Star Is Born Soundtrack","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01,0.572,0.385,"G",-6.362,"major",0.0308,0.371,0,0.231,0.323,95.799,215733,4,"G major"
"79","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01,0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"80","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","N<U+1EBF>u Có M<U+1ED9>t Ngày","1X7u3U0zsugJOqXtuUMYDF","Uyen Linh","N<U+1EBF>u Có M<U+1ED9>t Ngày","https://i.scdn.co/image/c833632c33594691cd516967e97f6c79e70e31d8",1970-01-01,0.386,0.247,"A",-13.613,"major",0.0824,0.907,3.37e-06,0.099,0.333,83.115,256587,4,"A major"
"81","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Waste It On Me (feat. BTS)","2J0X46UkpfLlWbuCXFgDLr","Steve Aoki","Neon Future III","https://i.scdn.co/image/383cb5e4e8a780a08d63146b3e094918328dabb8",1970-01-01,0.669,0.684,"G",-4.595,"major",0.0585,0.252,0,0.72,0.466,96.097,192537,4,"G major"
"82","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Way Back Home","3NxuezMdSLgt4OwHzBoUhL","SHAUN","Take","https://i.scdn.co/image/22cb9934a9fc2b2871770d8ff4636f245b909e80",1970-01-01,0.745,0.739,"A#",-4.591,"major",0.0327,0.405,0.000183,0.127,0.556,99.913,214137,4,"A# major"
"83","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","imagine","0todbbT9g5uQGbeFCiBf2F","Ariana Grande","imagine","https://i.scdn.co/image/54e0a51655d5fe48e300cf47e3db0e9f35425428",1970-01-01,0.714,0.474,"G#",-4.993,"major",0.039,0.374,0,0.106,0.376,62.484,212293,3,"G# major"
"84","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Gotta Go","0xq4ZTcmwBfkPGo4RRKmMe","CHUNG HA","Gotta Go","https://i.scdn.co/image/29ae91dc03f45cdeb833c9b3fd8d962d7eacb2d0",1970-01-01,0.53,0.829,"D#",-2.526,"minor",0.0445,0.0741,0,0.0993,0.423,101.85,221813,4,"D# minor"
"85","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Dung co mo","4PLH2eXSZyXhWwJdlGEkQO","ERIK","Dung co mo","https://i.scdn.co/image/08ca9847d6f432002e40270e6209086e2bb34271",1970-01-01,0.806,0.813,"B",-5.619,"minor",0.0493,0.176,0.000147,0.117,0.524,100.042,216304,4,"B minor"
"86","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Havana","1rfofaqEpACxVEHIZBJe6W","Camila Cabello","Camila","https://i.scdn.co/image/8ebf0216fa9d294177e79cfef03628ed68043454",1970-01-01,0.765,0.523,"D",-4.333,"major",0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4,"D major"
"87","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","All Falls Down","1HvCFAUIWQsWV9zud3UhDl","Alan Walker","Different World","https://i.scdn.co/image/77eb7c17cafe5503b515e3c4a32b2a42506d3335",1970-01-01,0.655,0.672,"C#",-4.966,"major",0.0581,0.253,0,0.312,0.675,98.005,198880,4,"C# major"
"88","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Tâm S<U+1EF1> C<U+1EE7>a Ta","0uewy2Kk4E5g9oXBo14gJ4","Vu.","Tâm S<U+1EF1> C<U+1EE7>a Ta","https://i.scdn.co/image/02369f0a9e2c8bceebe35f92536777e2731730bf",1970-01-01,0.515,0.339,"C",-10.186,"major",0.0305,0.916,0.0371,0.173,0.266,78.081,247500,4,"C major"
"89","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Always Remember Us This Way","2rbDhOo9Fh61Bbu23T2qCk","Lady Gaga","A Star Is Born Soundtrack (Without Dialogue)","https://i.scdn.co/image/c58764827434c5471f944b0700ab98fd3d0bd5a7",1970-01-01,0.553,0.502,"C",-5.972,"major",0.0409,0.299,0,0.764,0.296,129.976,210200,4,"C major"
"90","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Happier","2dpaYNEQHiRxtZbfNsse99","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01,0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,214290,4,"F major"
"91","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ch<U+1ECB> Ng<U+1EA3> Em Nâng","1reHbbphR273qQ651F6Vna","Bich Phuong","Dramatic","https://i.scdn.co/image/b396bafe9511e95a347a6ae096c5d4eda110814c",1970-01-01,0.765,0.569,"A",-5.445,"minor",0.0925,0.265,0.00179,0.0855,0.482,99.951,225600,4,"A minor"
"92","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ngày Chua Giông Bão","7laWkT6uyoMDUXBqhcAN4V","Bùi Lan Huong","Ngày Chua Giông Bão (Ngu<U+1EDD>i B<U+1EA5>t T<U+1EED> OST)","https://i.scdn.co/image/8b0ade691641276b7c9653b639d3b965357426fa",1970-01-01,0.418,0.336,"G",-11.271,"minor",0.0499,0.877,3.4e-05,0.112,0.566,144.712,212000,4,"G minor"
"93","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Ngày Mai Em Ði","0ZP4bO2ywAv44HiEzzHaq5","Lê Hi<U+1EBF>u","Ngày Mai Em Ði","https://i.scdn.co/image/032ec6adb98acd1bfcc821d8daf5c928e7747f1c",1970-01-01,0.716,0.549,"C",-5.086,"minor",0.0304,0.507,1.56e-06,0.164,0.556,100.01,218400,4,"C minor"
"94","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Too Good At Goodbyes","1mXVgsBdtIVeCLJnSnmtdV","Sam Smith","The Thrill Of It All (Special Edition)","https://i.scdn.co/image/811f6e45de756f0f292813bdb1133e6a07d996ce",1970-01-01,0.698,0.375,"F",-8.279,"major",0.0491,0.652,0,0.173,0.534,91.92,201000,4,"F major"
"95","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Thunderclouds (with Sia, Diplo & Labrinth)","2c7GlMNmF7pbohjykutmLP","Sia","Mountains","https://i.scdn.co/image/43224d4f43e14d3a97e20e79e9c662accc80019f",1970-01-01,0.691,0.716,"G",-5.985,"major",0.0351,0.0085,9.06e-06,0.263,0.507,112.035,187027,4,"G major"
"96","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Nothing Breaks Like a Heart (feat. Miley Cyrus)","27rdGxbavYJeBphck5MZAF","Mark Ronson","Nothing Breaks Like a Heart (feat. Miley Cyrus)","https://i.scdn.co/image/6660f96688785c4b222c32a53eeb484c68a10610",1970-01-01,0.601,0.794,"G",-5.844,"minor",0.0671,0.00987,1.36e-06,0.388,0.244,114.066,217467,4,"G minor"
"97","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Muon Mang La Tu Luc","249fiLJ8fFXYLL4NNjjgXT","My Tam","Tam 9","https://i.scdn.co/image/79f14479a63b7615e0cc0f36d1d5c0183fb5952a",1970-01-01,0.619,0.509,"F#",-6.493,"minor",0.025,0.673,0,0.0931,0.256,107.996,235093,4,"F# minor"
"98","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Beautiful (feat. Camila Cabello)","4VUwkH455At9kENOfzTqmF","Bazzi","Beautiful (feat. Camila Cabello)","https://i.scdn.co/image/b25864800cff4456b32a216de0f7f2d016088936",1970-01-01,0.638,0.717,"D",-4.722,"major",0.0337,0.346,0,0.105,0.249,100.027,180000,4,"D major"
"99","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Perfect","0tgVpDi06FyKpA1z0VMD4v","Ed Sheeran","÷ (Deluxe)","https://i.scdn.co/image/e6a84983ed9b0a04ce633b021329f7df034e7c7c",1970-01-01,0.599,0.448,"G#",-6.312,"major",0.0232,0.163,0,0.106,0.168,95.05,263400,3,"G# major"
"100","Vietnam Top 50","https://charts-images.scdn.co/REGIONAL_VN_DEFAULT.jpg","Neu Anh Di","2me4nvwIdLsSXA5omarKq5","My Tam","Tam 9","https://i.scdn.co/image/79f14479a63b7615e0cc0f36d1d5c0183fb5952a",1970-01-01,0.339,0.407,"F#",-6.152,"minor",0.029,0.521,0,0.0755,0.213,160.005,251893,4,"F# minor"
"101","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Benzema","7KPGeiXWDsGEvFK62wzU8E","Capital Bra","Benzema","https://i.scdn.co/image/5d6cf1177bc44dab55b28b48aafd85b90b22d247",1970-01-01,0.783,0.692,"A#",-6.156,"minor",0.329,0.485,0,0.12,0.26,100.082,159152,4,"A# minor"
"102","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","HaifischNikez Allstars","0kLA41xkWzzYzMIEGFuDkP","LX","HaifischNikez Allstars","https://i.scdn.co/image/2ba01b8ceaa621699435c70b2595f4f2bb878b2b",1970-01-01,0.764,0.744,"B",-5.529,"minor",0.448,0.162,0,0.122,0.507,87.538,182925,4,"B minor"
"103","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Sweet but Psycho","25sgk305KZfyuqVBQIahim","Ava Max","Sweet but Psycho","https://i.scdn.co/image/9f92262af6d017302030d673f2826260b777edaf",1970-01-01,0.719,0.704,"C#",-4.724,"major",0.0476,0.0691,0,0.166,0.628,133.002,187436,4,"C# major"
"104","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Baller los","1IPRghUN3LFPNbCTsfBJx9","MERO","Baller los","https://i.scdn.co/image/77369d887b97aed38a5e8f07525b59623bb78bc3",1970-01-01,0.642,0.598,"A#",-8.716,"minor",0.283,0.505,0,0.129,0.508,170.185,160357,4,"A# minor"
"105","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Lelele","31Zs71Yb7YoPlFx2p1uKRX","Azet","Lelele","https://i.scdn.co/image/2e2be8fab2dd5954b0fe475823c5f524d8178ffe",1970-01-01,0.821,0.689,"C#",-5.02,"major",0.229,0.0543,0.000137,0.0974,0.493,125.474,190341,5,"C# major"
"106","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Tausend Tattoos","2PAYSgrVOBz8RJqp9B7QLu","Sido","Kronjuwelen","https://i.scdn.co/image/b88f9671c21028fb4087f137a4f2cffab303fc28",1970-01-01,0.675,0.803,"F#",-4.377,"major",0.209,0.146,0,0.199,0.342,92.018,205280,4,"F# major"
"107","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Crack, Koks, Piece Unternehmen","7Kl0tRgiMu5USwbZM5274a","Nash","Crack, Koks, Piece Unternehmen","https://i.scdn.co/image/3f9318ecbe6e9a439241ec55e5c9a587b232f803",1970-01-01,0.811,0.678,"F#",-8.848,"minor",0.0716,0.265,7.4e-05,0.549,0.299,99.983,177600,4,"F# minor"
"108","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","High Hopes","1rqqCSm0Qe4I9rUvWncaom","Panic! At The Disco","Pray For The Wicked","https://i.scdn.co/image/5a0c73915586db4a6acf0a92eb7c503877f1c9a4",1970-01-01,0.579,0.904,"F",-2.729,"major",0.0618,0.193,0,0.064,0.681,82.014,190947,4,"F major"
"109","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","4Nip6oiJU24LqcUEi7u19S","KitschKrieg","Standard (feat. Trettmann, Gringo, Ufo361 & Gzuz)","https://i.scdn.co/image/6d3d84fed0b082d66664e0eecc1b64897d16985e",1970-01-01,0.826,0.76,"C#",-6.591,"major",0.187,0.146,0,0.155,0.875,88.999,195291,4,"C# major"
"110","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Zoey","0dGSOCj6hdV5Nr0V8FjONc","Nimo","Zoey","https://i.scdn.co/image/77eb7c17cafe5503d67de580fb6aabe7f592f081",1970-01-01,0.836,0.718,"D",-5.441,"minor",0.153,0.412,0,0.152,0.481,109.975,231699,4,"D minor"
"111","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","500 PS","4UOXo3xWnxYdTf3sFyRaUG","Bonez MC","Palmen aus Plastik 2","https://i.scdn.co/image/04e326e806dc1c48c81f4a4907559d6c052f925f",1970-01-01,0.805,0.924,"G",-5.883,"minor",0.0439,0.391,0.00448,0.0902,0.836,139.976,181971,4,"G minor"
"112","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Feuer","3yuMTMJQ2gkvLhMVZLrcRV","Capital Bra","Feuer","https://i.scdn.co/image/77eb7c17cafe55033f371af843200517b2878eab",1970-01-01,0.68,0.826,"F",-3.93,"minor",0.0907,0.0881,0,0.0812,0.398,144.966,165717,4,"F minor"
"113","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Wow.","6MWtB6iiXyIwun0YzU6DFP","Post Malone","Wow.","https://i.scdn.co/image/4a09059a2a756967588647bbcb5fd5f6fd8dd434",1970-01-01,0.833,0.539,"B",-7.399,"minor",0.178,0.163,2.1e-06,0.101,0.385,99.947,149520,4,"B minor"
"114","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Without Me","5p7ujcrUXASCNwRaWNHR1C","Halsey","Without Me","https://i.scdn.co/image/dd916d01780a9591c8a02944fa06aaf30ca3e374",1970-01-01,0.752,0.488,"F#",-7.05,"major",0.0705,0.297,9.11e-06,0.0936,0.533,136.041,201661,4,"F# major"
"115","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",1970-01-01,0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"116","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","In My Mind","0E9ZjEAyAwOXZ7wJC0PD33","Dynoro","In My Mind","https://i.scdn.co/image/a0b8ff14e272c79221ff1924f109eee9e01432a4",1970-01-01,0.694,0.77,"F#",-5.335,"major",0.149,0.176,1.1e-05,0.118,0.163,125.905,184560,4,"F# major"
"117","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Be Alright","3EPXxR3ImUwfayaurPi3cm","Dean Lewis","Be Alright","https://i.scdn.co/image/294631ce16704eb6e6d63c8201bb07f43397ce69",1970-01-01,0.553,0.586,"B",-6.319,"major",0.0362,0.697,0,0.0813,0.443,126.684,196373,4,"B major"
"118","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Speechless (feat. Erika Sirola)","1rCcsYnmqbMYdkG7kS9GC5","Robin Schulz","Speechless (feat. Erika Sirola)","https://i.scdn.co/image/1942b429b5906f1453d6fb995dc085538b52457d",1970-01-01,0.574,0.728,"C#",-4.777,"major",0.062,0.0161,1.42e-06,0.0851,0.266,125.047,214942,4,"C# major"
"119","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Meer","1LcvTvRfWrQjrF6aymfugd","Luciano","L.O.C.O.","https://i.scdn.co/image/cbe12d82ea095e04b87278b2f6816473f6e7b893",1970-01-01,0.728,0.638,"G#",-6.41,"minor",0.252,0.24,0.000501,0.106,0.598,160.036,177253,4,"G# minor"
"120","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","MILLIONDOLLAR$MILE","4nBcGqwztDJ29cyHVJtXsB","Loredana","MILLIONDOLLAR$MILE","https://i.scdn.co/image/77eb7c17cafe550327280605edc2b4da694884c3",1970-01-01,0.796,0.637,"A#",-6.541,"minor",0.188,0.116,2.04e-05,0.0982,0.401,144.045,174213,4,"A# minor"
"121","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Arms Around You (feat. Maluma & Swae Lee)","2LskIZrCeLxRvCiGP8gxlh","XXXTENTACION","Arms Around You (feat. Maluma & Swae Lee)","https://i.scdn.co/image/beed5edf4331ac27c2095a04ca51d84cc25133f8",1970-01-01,0.703,0.723,"A",-5.45,"minor",0.0412,0.0302,2.06e-06,0.126,0.288,104.969,198903,4,"A minor"
"122","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Happier","2dpaYNEQHiRxtZbfNsse99","Marshmello","Happier","https://i.scdn.co/image/13e7cea6399eaaf6cc7ead76e9582f8a9e37dbff",1970-01-01,0.687,0.792,"F",-2.749,"major",0.0452,0.191,0,0.167,0.671,100.015,214290,4,"F major"
"123","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Cataleya","3MrTi2XjvQCZm8V1P1ryuR","Samra","Cataleya","https://i.scdn.co/image/2d8b3bae35954e8b2b5c6e88d0edb84094426d00",1970-01-01,0.708,0.794,"C#",-4.409,"minor",0.306,0.0763,0,0.168,0.69,90.125,171681,4,"C# minor"
"124","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Ich liebe es (feat. XATAR & SAMY)","71XGMPKmWtVxO7bGcGZhbn","Capital Bra","Allein","https://i.scdn.co/image/e78dc7362390f2efb201b3b5b2180aed4a1eb48e",1970-01-01,0.549,0.735,"F#",-5.226,"minor",0.299,0.325,0,0.263,0.495,97.538,167506,4,"F# minor"
"125","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","thank u, next","2rPE9A1vEgShuZxxzR2tZH","Ariana Grande","thank u, next","https://i.scdn.co/image/77eb7c17cafe550337bbb4711235a0128db66a66",1970-01-01,0.724,0.647,"C#",-5.642,"major",0.0658,0.28,0,0.102,0.435,106.96,207333,4,"C# major"
"126","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Farben","6hFmSZIw5gmn9mK4hfqozy","Kontra K","Farben","https://i.scdn.co/image/77eb7c17cafe5503831c0294325fea10813622ab",1970-01-01,0.797,0.74,"B",-6.512,"minor",0.226,0.105,6.36e-06,0.0912,0.172,105.016,219757,4,"B minor"
"127","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Lambo Diablo GT (feat. Nimo & Juju) - Remix","3TMW1GOB1lsmvf8er2dE8g","Capo","Lambo Diablo GT (feat. Nimo & Juju) [Remix]","https://i.scdn.co/image/af830e07acc35e96674387c0d9e726a22dae18d0",1970-01-01,0.722,0.731,"B",-7.461,"minor",0.0702,0.445,6.19e-06,0.15,0.539,114.997,317902,4,"B minor"
"128","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Let You Love Me","5Fla3zyOCcIRqrDoKLU0DP","Rita Ora","Phoenix (Deluxe)","https://i.scdn.co/image/47841a865a85ae39da440a1346e56190bf035d02",1970-01-01,0.531,0.854,"A#",-3.149,"major",0.198,0.288,0,0.0773,0.456,94.419,190000,4,"A# major"
"129","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Dior 2001","2eNSyVH3sNPiAj9WpRYK73","RIN","Planet Megatron","https://i.scdn.co/image/dabd40f16aa985fa6c1f7c44721177178b75a670",1970-01-01,0.43,0.699,"C#",-5.892,"major",0.143,0.0117,0.093,0.123,0.473,76.854,192941,4,"C# major"
"130","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Hayate","2vzQotgEoJMvqOQp9XxqFR","Luciano","L.O.C.O.","https://i.scdn.co/image/cbe12d82ea095e04b87278b2f6816473f6e7b893",1970-01-01,0.797,0.512,"A",-8.587,"minor",0.205,0.364,0.00728,0.141,0.348,116.019,174053,4,"A minor"
"131","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Sunflower - Spider-Man: Into the Spider-Verse","3KkXRkHbMCARz0aVfEt68P","Post Malone","Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture)","https://i.scdn.co/image/3aa37254a41cf96e81572524ec523cb870f2bb89",1970-01-01,0.76,0.479,"D",-5.574,"major",0.0466,0.556,0,0.0703,0.913,89.911,158040,4,"D major"
"132","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Facetime","0oZyouBDStcJEUbTmSfys2","Dardan","Hypnotize","https://i.scdn.co/image/0a32fb14ffe608ac6a782d13788a94a79f941a8b",1970-01-01,0.701,0.682,"E",-6.873,"minor",0.173,0.319,0,0.113,0.446,102.004,192947,4,"E minor"
"133","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Fading","2RP8Svo0pMwZXnVcmOffDw","Alle Farben","Fading","https://i.scdn.co/image/8f3e40c9fb7a79d773f1763242896084b4ce0ffd",1970-01-01,0.734,0.76,"B",-5.267,"minor",0.0415,0.0232,0,0.127,0.685,122.072,207013,4,"B minor"
"134","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","ZEZE (feat. Travis Scott & Offset)","0FZ4Dmg8jJJAPJnvBIzD9z","Kodak Black","Dying To Live","https://i.scdn.co/image/db2133234d458f432ca207e163a801524a15f993",1970-01-01,0.861,0.603,"G#",-5.788,"minor",0.176,0.0521,0,0.0924,0.504,98.043,228760,4,"G# minor"
"135","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Perfekt (feat. Sofiane)","38KR9aB0bPkjM4gKhKr7tr","RAF Camora","Perfekt (feat. Sofiane)","https://i.scdn.co/image/79f235c7e2807ba8b01607de6d35b5ca9458419d",1970-01-01,0.604,0.765,"B",-6.75,"minor",0.434,0.639,0,0.0938,0.773,118.257,213945,4,"B minor"
"136","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","Melodien (feat. Juju)","5d35jcJj7WjDQBOHCHPY6t","Capital Bra","Melodien (feat. Juju)","https://i.scdn.co/image/6ead1731f3761e9699c3e6e0689e5af65adf6ada",1970-01-01,0.751,0.529,"B",-7.407,"minor",0.143,0.0849,0,0.0944,0.33,100.262,159518,4,"B minor"
"137","Germany Top 50","https://charts-images.scdn.co/REGIONAL_DE_DEFAULT.jpg","UFF","3Rq0ElVcisouAl71RtnTUS","Veysel","Fuego","https://i.scdn.co/image/fcfd0243ba1c5e59095be44bc88868e0feb7780e",1970-01-01,0.817,0.831,"E",-3.569,"major",0.256,0.0416,0,0.292,0.288,140.009,167773,4,"E major"
